date,city,price
2011-06-01,NC-Charlotte,113.56
2011-06-01,NV-Las Vegas,95.67
2011-06-01,NY-New York,166.82
2011-06-01,OH-Cleveland,100.65
2011-06-01,OR-Portland,134.52
2011-06-01,TX-Dallas,115.9
2011-06-01,WA-Seattle,137.4
2011-06-01,Composite-10,154.87
2011-06-01,Composite-20,141.5
2011-06-01,National-US,141.94
2011-07-01,AZ-Phoenix,100.5
2011-07-01,CA-Los Angeles,170.05
2011-07-01,CA-San Diego,155.22
2011-07-01,CA-San Francisco,135.28
2011-07-01,CO-Denver,125.98
2011-07-01,DC-Washington,185.29
2011-07-01,FL-Miami,141.15
2011-07-01,FL-Tampa,129.48
2011-07-01,GA-Atlanta,104.5
2011-07-01,IL-Chicago,117.78
2011-07-01,MA-Boston,155.75
2011-07-01,MI-Detroit,72.63
2011-07-01,MN-Minneapolis,115.7
2011-07-01,NC-Charlotte,113.56
2011-07-01,NV-Las Vegas,95.48
2011-07-01,NY-New York,169.54
2011-07-01,OH-Cleveland,101.64
2011-07-01,OR-Portland,135.8
2011-07-01,TX-Dallas,116.9
2011-07-01,WA-Seattle,137.5
2011-07-01,Composite-10,156.32
2011-07-01,Composite-20,142.8
2011-07-01,National-US,142.33
2011-08-01,AZ-Phoenix,100.4
2011-08-01,CA-Los Angeles,169.38
2011-08-01,CA-San Diego,154.91
2011-08-01,CA-San Francisco,135.2
2011-08-01,CO-Denver,126.48
2011-08-01,DC-Washington,185.97
2011-08-01,FL-Miami,140.75
2011-08-01,FL-Tampa,129.49
2011-08-01,GA-Atlanta,102.0
2011-08-01,IL-Chicago,119.4
2011-08-01,MA-Boston,155.58
2011-08-01,MI-Detroit,73.6
2011-08-01,MN-Minneapolis,116.0
2011-08-01,NC-Charlotte,113.41
2011-08-01,NV-Las Vegas,95.18
2011-08-01,NY-New York,170.2
2011-08-01,OH-Cleveland,101.96
2011-08-01,OR-Portland,135.91
2011-08-01,TX-Dallas,117.1
2011-08-01,WA-Seattle,137.0
2011-08-01,Composite-10,156.51
2011-08-01,Composite-20,142.9
2011-08-01,National-US,141.77
2011-09-01,AZ-Phoenix,100.2
2011-09-01,CA-Los Angeles,168.0
2011-09-01,CA-San Diego,153.72
2011-09-01,CA-San Francisco,133.22
2011-09-01,CO-Denver,125.57
2011-09-01,DC-Washington,186.32
2011-09-01,FL-Miami,139.83
2011-09-01,FL-Tampa,127.35
2011-09-01,GA-Atlanta,95.99
2011-09-01,IL-Chicago,118.47
2011-09-01,MA-Boston,154.39
2011-09-01,MI-Detroit,74.16
2011-09-01,MN-Minneapolis,115.8
2011-09-01,NC-Charlotte,112.85
2011-09-01,NV-Las Vegas,93.8
2011-09-01,NY-New York,169.96
2011-09-01,OH-Cleveland,100.67
2011-09-01,OR-Portland,136.1
2011-09-01,TX-Dallas,116.4
2011-09-01,WA-Seattle,135.5
2011-09-01,Composite-10,155.61
2011-09-01,Composite-20,141.9
2011-09-01,National-US,140.15
2011-10-01,AZ-Phoenix,100.5
2011-10-01,CA-Los Angeles,165.51
2011-10-01,CA-San Diego,152.86
2011-10-01,CA-San Francisco,132.34
2011-10-01,CO-Denver,125.38
2011-10-01,DC-Washington,182.9
2011-10-01,FL-Miami,138.2
2011-10-01,FL-Tampa,126.66
2011-10-01,GA-Atlanta,91.21
2011-10-01,IL-Chicago,116.39
2011-10-01,MA-Boston,152.7
2011-10-01,MI-Detroit,72.8
2011-10-01,MN-Minneapolis,114.4
2011-10-01,NC-Charlotte,111.68
2011-10-01,NV-Las Vegas,92.36
2011-10-01,NY-New York,167.33
2011-10-01,OH-Cleveland,99.68
2011-10-01,OR-Portland,135.44
2011-10-01,TX-Dallas,115.4
2011-10-01,WA-Seattle,134.2
2011-10-01,Composite-10,153.53
2011-10-01,Composite-20,140.0
2011-10-01,National-US,138.4
2011-11-01,AZ-Phoenix,101.1
2011-11-01,CA-Los Angeles,163.93
2011-11-01,CA-San Diego,151.45
2011-11-01,CA-San Francisco,129.78
2011-11-01,CO-Denver,124.79
2011-11-01,DC-Washington,181.11
2011-11-01,FL-Miami,137.47
2011-11-01,FL-Tampa,125.28
2011-11-01,GA-Atlanta,88.92
2011-11-01,IL-Chicago,112.44
2011-11-01,MA-Boston,150.33
2011-11-01,MI-Detroit,71.8
2011-11-01,MN-Minneapolis,113.7
2011-11-01,NC-Charlotte,110.16
2011-11-01,NV-Las Vegas,91.41
2011-11-01,NY-New York,164.86
2011-11-01,OH-Cleveland,98.93
2011-11-01,OR-Portland,133.26
2011-11-01,TX-Dallas,114.0
2011-11-01,WA-Seattle,132.6
2011-11-01,Composite-10,151.4
2011-11-01,Composite-20,138.1
2011-11-01,National-US,136.65
2011-12-01,AZ-Phoenix,101.9
2011-12-01,CA-Los Angeles,162.11
2011-12-01,CA-San Diego,150.42
2011-12-01,CA-San Francisco,128.72
2011-12-01,CO-Denver,123.62
2011-12-01,DC-Washington,178.38
2011-12-01,FL-Miami,137.74
2011-12-01,FL-Tampa,125.08
2011-12-01,GA-Atlanta,87.3
2011-12-01,IL-Chicago,110.16
2011-12-01,MA-Boston,148.53
2011-12-01,MI-Detroit,70.46
2011-12-01,MN-Minneapolis,112.3
2011-12-01,NC-Charlotte,109.06
2011-12-01,NV-Las Vegas,90.7
2011-12-01,NY-New York,162.41
2011-12-01,OH-Cleveland,97.75
2011-12-01,OR-Portland,132.76
2011-12-01,TX-Dallas,113.1
2011-12-01,WA-Seattle,130.9
2011-12-01,Composite-10,149.58
2011-12-01,Composite-20,136.6
2011-12-01,National-US,135.16
2012-01-01,AZ-Phoenix,102.8
2012-01-01,CA-Los Angeles,160.76
2012-01-01,CA-San Diego,148.74
2012-01-01,CA-San Francisco,125.47
2012-01-01,CO-Denver,122.92
2012-01-01,DC-Washington,176.93
2012-01-01,FL-Miami,138.64
2012-01-01,FL-Tampa,124.14
2012-01-01,GA-Atlanta,85.44
2012-01-01,IL-Chicago,107.99
2012-01-01,MA-Boston,147.87
2012-01-01,MI-Detroit,70.28
2012-01-01,MN-Minneapolis,111.4
2012-01-01,NC-Charlotte,108.39
2012-01-01,NV-Las Vegas,90.24
2012-01-01,NY-New York,160.63
2012-01-01,OH-Cleveland,95.52
2012-01-01,OR-Portland,129.96
2012-01-01,TX-Dallas,112.6
2012-01-01,WA-Seattle,130.0
2012-01-01,Composite-10,147.99
2012-01-01,Composite-20,135.2
2012-01-01,National-US,134.17
2012-02-01,AZ-Phoenix,104.1
2012-02-01,CA-Los Angeles,159.53
2012-02-01,CA-San Diego,149.07
2012-02-01,CA-San Francisco,124.64
2012-02-01,CO-Denver,121.81
2012-02-01,DC-Washington,174.56
2012-02-01,FL-Miami,139.53
2012-02-01,FL-Tampa,123.91
2012-02-01,GA-Atlanta,83.27
2012-02-01,IL-Chicago,105.26
2012-02-01,MA-Boston,146.26
2012-02-01,MI-Detroit,69.95
2012-02-01,MN-Minneapolis,110.5
2012-02-01,NC-Charlotte,108.55
2012-02-01,NV-Las Vegas,89.88
2012-02-01,NY-New York,158.87
2012-02-01,OH-Cleveland,94.22
2012-02-01,OR-Portland,129.6
2012-02-01,TX-Dallas,112.7
2012-02-01,WA-Seattle,128.9
2012-02-01,Composite-10,146.62
2012-02-01,Composite-20,134.0
2012-02-01,National-US,134.02
2012-03-01,AZ-Phoenix,106.3
2012-03-01,CA-Los Angeles,159.72
2012-03-01,CA-San Diego,149.68
2012-03-01,CA-San Francisco,125.94
2012-03-01,CO-Denver,123.66
2012-03-01,DC-Washington,176.13
2012-03-01,FL-Miami,140.76
2012-03-01,FL-Tampa,125.12
2012-03-01,GA-Atlanta,82.54
2012-03-01,IL-Chicago,102.75
2012-03-01,MA-Boston,145.95
2012-03-01,MI-Detroit,68.13
2012-03-01,MN-Minneapolis,109.5
2012-03-01,NC-Charlotte,110.09
2012-03-01,NV-Las Vegas,89.87
2012-03-01,NY-New York,157.4
2012-03-01,OH-Cleveland,94.66
2012-03-01,OR-Portland,129.01
2012-03-01,TX-Dallas,114.4
2012-03-01,WA-Seattle,131.2
2012-03-01,Composite-10,146.45
2012-03-01,Composite-20,134.0
2012-03-01,National-US,135.9
2012-04-01,AZ-Phoenix,109.0
2012-04-01,CA-Los Angeles,162.16
2012-04-01,CA-San Diego,151.75
2012-04-01,CA-San Francisco,130.23
2012-04-01,CO-Denver,125.81
2012-04-01,DC-Washington,180.99
2012-04-01,FL-Miami,141.33
2012-04-01,FL-Tampa,127.65
2012-04-01,GA-Atlanta,84.48
2012-04-01,IL-Chicago,103.98
2012-04-01,MA-Boston,147.16
2012-04-01,MI-Detroit,67.87
2012-04-01,MN-Minneapolis,110.4
2012-04-01,NC-Charlotte,111.65
2012-04-01,NV-Las Vegas,90.84
2012-04-01,NY-New York,157.95
2012-04-01,OH-Cleveland,97.04
2012-04-01,OR-Portland,131.62
2012-04-01,TX-Dallas,116.4
2012-04-01,WA-Seattle,133.8
2012-04-01,Composite-10,148.44
2012-04-01,Composite-20,135.9
2012-04-01,National-US,138.52
2012-05-01,AZ-Phoenix,111.9
2012-05-01,CA-Los Angeles,165.76
2012-05-01,CA-San Diego,153.06
2012-05-01,CA-San Francisco,135.28
2012-05-01,CO-Denver,128.48
2012-05-01,DC-Washington,185.9
2012-05-01,FL-Miami,143.35
2012-05-01,FL-Tampa,130.34
2012-05-01,GA-Atlanta,87.87
2012-05-01,IL-Chicago,108.62
2012-05-01,MA-Boston,150.63
2012-05-01,MI-Detroit,71.2
2012-05-01,MN-Minneapolis,113.5
2012-05-01,NC-Charlotte,112.9
2012-05-01,NV-Las Vegas,92.55
2012-05-01,NY-New York,160.18
2012-05-01,OH-Cleveland,99.68
2012-05-01,OR-Portland,135.09
2012-05-01,TX-Dallas,118.6
2012-05-01,WA-Seattle,137.3
2012-05-01,Composite-10,151.75
2012-05-01,Composite-20,139.2
2012-05-01,National-US,141.09
2012-06-01,AZ-Phoenix,114.6
2012-06-01,CA-Los Angeles,168.57
2012-06-01,CA-San Diego,154.76
2012-06-01,CA-San Francisco,139.01
2012-06-01,CO-Denver,131.06
2012-06-01,DC-Washington,189.28
2012-06-01,FL-Miami,145.62
2012-06-01,FL-Tampa,132.95
2012-06-01,GA-Atlanta,91.75
2012-06-01,IL-Chicago,113.56
2012-06-01,MA-Boston,154.4
2012-06-01,MI-Detroit,75.08
2012-06-01,MN-Minneapolis,118.8
2012-06-01,NC-Charlotte,114.49
2012-06-01,NV-Las Vegas,93.94
2012-06-01,NY-New York,163.27
2012-06-01,OH-Cleveland,101.9
2012-06-01,OR-Portland,138.51
2012-06-01,TX-Dallas,120.1
2012-06-01,WA-Seattle,139.8
2012-06-01,Composite-10,154.94
2012-06-01,Composite-20,142.3
2012-06-01,National-US,143.21
2012-07-01,AZ-Phoenix,117.2
2012-07-01,CA-Los Angeles,170.79
2012-07-01,CA-San Diego,156.48
2012-07-01,CA-San Francisco,141.71
2012-07-01,CO-Denver,132.79
2012-07-01,DC-Washington,191.46
2012-07-01,FL-Miami,148.7
2012-07-01,FL-Tampa,134.31
2012-07-01,GA-Atlanta,94.15
2012-07-01,IL-Chicago,116.61
2012-07-01,MA-Boston,157.18
2012-07-01,MI-Detroit,77.65
2012-07-01,MN-Minneapolis,123.2
2012-07-01,NC-Charlotte,115.49
2012-07-01,NV-Las Vegas,94.57
2012-07-01,NY-New York,165.17
2012-07-01,OH-Cleveland,102.33
2012-07-01,OR-Portland,140.12
2012-07-01,TX-Dallas,121.2
2012-07-01,WA-Seattle,141.7
2012-07-01,Composite-10,157.21
2012-07-01,Composite-20,144.5
2012-07-01,National-US,144.31
2012-08-01,AZ-Phoenix,119.2
2012-08-01,CA-Los Angeles,173.01
2012-08-01,CA-San Diego,157.84
2012-08-01,CA-San Francisco,142.37
2012-08-01,CO-Denver,133.48
2012-08-01,DC-Washington,192.38
2012-08-01,FL-Miami,150.12
2012-08-01,FL-Tampa,134.9
2012-08-01,GA-Atlanta,95.8
2012-08-01,IL-Chicago,117.45
2012-08-01,MA-Boston,158.26
2012-08-01,MI-Detroit,79.48
2012-08-01,MN-Minneapolis,124.6
2012-08-01,NC-Charlotte,116.59
2012-08-01,NV-Las Vegas,96.03
2012-08-01,NY-New York,166.41
2012-08-01,OH-Cleveland,103.13
2012-08-01,OR-Portland,140.8
2012-08-01,TX-Dallas,121.3
2012-08-01,WA-Seattle,141.6
2012-08-01,Composite-10,158.52
2012-08-01,Composite-20,145.8
2012-08-01,National-US,144.74
2012-09-01,AZ-Phoenix,120.6
2012-09-01,CA-Los Angeles,174.79
2012-09-01,CA-San Diego,160.09
2012-09-01,CA-San Francisco,143.15
2012-09-01,CO-Denver,134.01
2012-09-01,DC-Washington,191.84
2012-09-01,FL-Miami,150.24
2012-09-01,FL-Tampa,134.71
2012-09-01,GA-Atlanta,96.06
2012-09-01,IL-Chicago,116.69
2012-09-01,MA-Boston,157.25
2012-09-01,MI-Detroit,80.11
2012-09-01,MN-Minneapolis,125.7
2012-09-01,NC-Charlotte,115.87
2012-09-01,NV-Las Vegas,97.38
2012-09-01,NY-New York,166.3
2012-09-01,OH-Cleveland,102.09
2012-09-01,OR-Portland,141.1
2012-09-01,TX-Dallas,121.5
2012-09-01,WA-Seattle,142.0
2012-09-01,Composite-10,158.94
2012-09-01,Composite-20,146.2
2012-09-01,National-US,144.39
2012-10-01,AZ-Phoenix,122.3
2012-10-01,CA-Los Angeles,175.85
2012-10-01,CA-San Diego,162.1
2012-10-01,CA-San Francisco,144.15
2012-10-01,CO-Denver,134.03
2012-10-01,DC-Washington,190.25
2012-10-01,FL-Miami,149.97
2012-10-01,FL-Tampa,134.05
2012-10-01,GA-Atlanta,95.6
2012-10-01,IL-Chicago,114.88
2012-10-01,MA-Boston,155.11
2012-10-01,MI-Detroit,80.82
2012-10-01,MN-Minneapolis,124.9
2012-10-01,NC-Charlotte,115.4
2012-10-01,NV-Las Vegas,100.14
2012-10-01,NY-New York,165.16
2012-10-01,OH-Cleveland,101.61
2012-10-01,OR-Portland,142.44
2012-10-01,TX-Dallas,120.7
2012-10-01,WA-Seattle,141.8
2012-10-01,Composite-10,158.67
2012-10-01,Composite-20,146.0
2012-10-01,National-US,144.01
2012-11-01,AZ-Phoenix,124.1
2012-11-01,CA-Los Angeles,176.58
2012-11-01,CA-San Diego,163.61
2012-11-01,CA-San Francisco,146.23
2012-11-01,CO-Denver,134.5
2012-11-01,DC-Washington,188.93
2012-11-01,FL-Miami,151.13
2012-11-01,FL-Tampa,133.74
2012-11-01,GA-Atlanta,95.68
2012-11-01,IL-Chicago,113.36
2012-11-01,MA-Boston,153.71
2012-11-01,MI-Detroit,80.75
2012-11-01,MN-Minneapolis,125.8
2012-11-01,NC-Charlotte,114.85
2012-11-01,NV-Las Vegas,100.56
2012-11-01,NY-New York,162.88
2012-11-01,OH-Cleveland,100.88
2012-11-01,OR-Portland,142.13
2012-11-01,TX-Dallas,120.6
2012-11-01,WA-Seattle,142.5
2012-11-01,Composite-10,158.27
2012-11-01,Composite-20,145.8
2012-11-01,National-US,144.01
2012-12-01,AZ-Phoenix,125.3
2012-12-01,CA-Los Angeles,178.59
2012-12-01,CA-San Diego,164.31
2012-12-01,CA-San Francisco,147.24
2012-12-01,CO-Denver,134.14
2012-12-01,DC-Washington,188.73
2012-12-01,FL-Miami,152.37
2012-12-01,FL-Tampa,134.02
2012-12-01,GA-Atlanta,95.95
2012-12-01,IL-Chicago,112.61
2012-12-01,MA-Boston,153.81
2012-12-01,MI-Detroit,81.14
2012-12-01,MN-Minneapolis,125.9
2012-12-01,NC-Charlotte,115.05
2012-12-01,NV-Las Vegas,102.41
2012-12-01,NY-New York,161.96
2012-12-01,OH-Cleveland,100.71
2012-12-01,OR-Portland,141.29
2012-12-01,TX-Dallas,120.5
2012-12-01,WA-Seattle,141.7
2012-12-01,Composite-10,158.6
2012-12-01,Composite-20,146.0
2012-12-01,National-US,143.92
2013-01-01,AZ-Phoenix,126.6
2013-01-01,CA-Los Angeles,180.23
2013-01-01,CA-San Diego,163.28
2013-01-01,CA-San Francisco,147.45
2013-01-01,CO-Denver,134.17
2013-01-01,DC-Washington,187.44
2013-01-01,FL-Miami,153.51
2013-01-01,FL-Tampa,135.55
2013-01-01,GA-Atlanta,96.98
2013-01-01,IL-Chicago,111.65
2013-01-01,MA-Boston,153.8
2013-01-01,MI-Detroit,81.26
2013-01-01,MN-Minneapolis,125.4
2013-01-01,NC-Charlotte,115.53
2013-01-01,NV-Las Vegas,104.04
2013-01-01,NY-New York,161.23
2013-01-01,OH-Cleveland,100.0
2013-01-01,OR-Portland,140.74
2013-01-01,TX-Dallas,120.5
2013-01-01,WA-Seattle,141.3
2013-01-01,Composite-10,158.61
2013-01-01,Composite-20,146.1
2013-01-01,National-US,144.36
2013-02-01,AZ-Phoenix,128.1
2013-02-01,CA-Los Angeles,182.04
2013-02-01,CA-San Diego,164.25
2013-02-01,CA-San Francisco,148.23
2013-02-01,CO-Denver,133.9
2013-02-01,DC-Washington,186.56
2013-02-01,FL-Miami,153.97
2013-02-01,FL-Tampa,136.33
2013-02-01,GA-Atlanta,97.01
2013-02-01,IL-Chicago,110.7
2013-02-01,MA-Boston,153.9
2013-02-01,MI-Detroit,80.89
2013-02-01,MN-Minneapolis,124.5
2013-02-01,NC-Charlotte,115.82
2013-02-01,NV-Las Vegas,105.46
2013-02-01,NY-New York,161.46
2013-02-01,OH-Cleveland,99.44
2013-02-01,OR-Portland,141.76
2013-02-01,TX-Dallas,120.7
2013-02-01,WA-Seattle,140.9
2013-02-01,Composite-10,159.09
2013-02-01,Composite-20,146.5
2013-02-01,National-US,145.2
2013-03-01,AZ-Phoenix,130.2
2013-03-01,CA-Los Angeles,186.3
2013-03-01,CA-San Diego,167.84
2013-03-01,CA-San Francisco,153.96
2013-03-01,CO-Denver,135.79
2013-03-01,DC-Washington,189.67
2013-03-01,FL-Miami,155.89
2013-03-01,FL-Tampa,139.78
2013-03-01,GA-Atlanta,98.25
2013-03-01,IL-Chicago,110.73
2013-03-01,MA-Boston,155.71
2013-03-01,MI-Detroit,81.23
2013-03-01,MN-Minneapolis,123.2
2013-03-01,NC-Charlotte,118.34
2013-03-01,NV-Las Vegas,108.36
2013-03-01,NY-New York,160.25
2013-03-01,OH-Cleveland,100.03
2013-03-01,OR-Portland,145.52
2013-03-01,TX-Dallas,122.3
2013-03-01,WA-Seattle,145.2
2013-03-01,Composite-10,161.13
2013-03-01,Composite-20,148.4
2013-03-01,National-US,148.01
2013-04-01,AZ-Phoenix,132.4
2013-04-01,CA-Los Angeles,192.56
2013-04-01,CA-San Diego,174.08
2013-04-01,CA-San Francisco,161.46
2013-04-01,CO-Denver,138.28
2013-04-01,DC-Washington,194.16
2013-04-01,FL-Miami,159.65
2013-04-01,FL-Tampa,142.1
2013-04-01,GA-Atlanta,102.0
2013-04-01,IL-Chicago,113.83
2013-04-01,MA-Boston,159.13
2013-04-01,MI-Detroit,82.66
2013-04-01,MN-Minneapolis,126.8
2013-04-01,NC-Charlotte,120.3
2013-04-01,NV-Las Vegas,111.05
2013-04-01,NY-New York,161.97
2013-04-01,OH-Cleveland,102.11
2013-04-01,OR-Portland,148.62
2013-04-01,TX-Dallas,125.0
2013-04-01,WA-Seattle,149.0
2013-04-01,Composite-10,165.35
2013-04-01,Composite-20,152.2
2013-04-01,National-US,151.03
2013-05-01,AZ-Phoenix,134.9
2013-05-01,CA-Los Angeles,197.54
2013-05-01,CA-San Diego,179.56
2013-05-01,CA-San Francisco,168.41
2013-05-01,CO-Denver,140.98
2013-05-01,DC-Washington,198.04
2013-05-01,FL-Miami,163.74
2013-05-01,FL-Tampa,144.61
2013-05-01,GA-Atlanta,105.5
2013-05-01,IL-Chicago,117.92
2013-05-01,MA-Boston,161.94
2013-05-01,MI-Detroit,85.86
2013-05-01,MN-Minneapolis,129.5
2013-05-01,NC-Charlotte,121.79
2013-05-01,NV-Las Vegas,114.09
2013-05-01,NY-New York,164.64
2013-05-01,OH-Cleveland,103.68
2013-05-01,OR-Portland,151.91
2013-05-01,TX-Dallas,127.6
2013-05-01,WA-Seattle,153.7
2013-05-01,Composite-10,169.47
2013-05-01,Composite-20,156.0
2013-05-01,National-US,153.93
2013-06-01,AZ-Phoenix,137.3
2013-06-01,CA-Los Angeles,202.08
2013-06-01,CA-San Diego,184.57
2013-06-01,CA-San Francisco,173.01
2013-06-01,CO-Denver,143.37
2013-06-01,DC-Washington,200.09
2013-06-01,FL-Miami,167.1
2013-06-01,FL-Tampa,147.83
2013-06-01,GA-Atlanta,109.1
2013-06-01,IL-Chicago,121.74
2013-06-01,MA-Boston,164.75
2013-06-01,MI-Detroit,88.38
2013-06-01,MN-Minneapolis,132.4
2013-06-01,NC-Charlotte,123.29
2013-06-01,NV-Las Vegas,117.28
2013-06-01,NY-New York,167.96
2013-06-01,OH-Cleveland,105.76
2013-06-01,OR-Portland,154.8
2013-06-01,TX-Dallas,129.7
2013-06-01,WA-Seattle,156.4
2013-06-01,Composite-10,173.17
2013-06-01,Composite-20,159.4
2013-06-01,National-US,156.5
2013-07-01,AZ-Phoenix,139.3
2013-07-01,CA-Los Angeles,206.33
2013-07-01,CA-San Diego,188.33
2013-07-01,CA-San Francisco,176.87
2013-07-01,CO-Denver,145.63
2013-07-01,DC-Washington,202.97
2013-07-01,FL-Miami,169.07
2013-07-01,FL-Tampa,151.17
2013-07-01,GA-Atlanta,111.5
2013-07-01,IL-Chicago,125.69
2013-07-01,MA-Boston,167.02
2013-07-01,MI-Detroit,90.73
2013-07-01,MN-Minneapolis,134.8
2013-07-01,NC-Charlotte,123.85
2013-07-01,NV-Las Vegas,120.58
2013-07-01,NY-New York,170.47
2013-07-01,OH-Cleveland,106.33
2013-07-01,OR-Portland,157.26
2013-07-01,TX-Dallas,131.4
2013-07-01,WA-Seattle,159.5
2013-07-01,Composite-10,176.39
2013-07-01,Composite-20,162.3
2013-07-01,National-US,158.37
2013-08-01,AZ-Phoenix,141.4
2013-08-01,CA-Los Angeles,210.49
2013-08-01,CA-San Diego,191.78
2013-08-01,CA-San Francisco,178.53
2013-08-01,CO-Denver,146.95
2013-08-01,DC-Washington,204.44
2013-08-01,FL-Miami,170.41
2013-08-01,FL-Tampa,153.93
2013-08-01,GA-Atlanta,113.4
2013-08-01,IL-Chicago,127.7
2013-08-01,MA-Boston,168.26
2013-08-01,MI-Detroit,92.56
2013-08-01,MN-Minneapolis,137.1
2013-08-01,NC-Charlotte,125.07
2013-08-01,NV-Las Vegas,124.09
2013-08-01,NY-New York,172.29
2013-08-01,OH-Cleveland,106.65
2013-08-01,OR-Portland,159.13
2013-08-01,TX-Dallas,132.3
2013-08-01,WA-Seattle,160.3
2013-08-01,Composite-10,178.71
2013-08-01,Composite-20,164.4
2013-08-01,National-US,159.48
2013-09-01,AZ-Phoenix,143.1
2013-09-01,CA-Los Angeles,212.83
2013-09-01,CA-San Diego,193.51
2013-09-01,CA-San Francisco,179.91
2013-09-01,CO-Denver,147.3
2013-09-01,DC-Washington,205.25
2013-09-01,FL-Miami,171.7
2013-09-01,FL-Tampa,154.24
2013-09-01,GA-Atlanta,113.9
2013-09-01,IL-Chicago,128.03
2013-09-01,MA-Boston,169.02
2013-09-01,MI-Detroit,93.89
2013-09-01,MN-Minneapolis,138.3
2013-09-01,NC-Charlotte,124.79
2013-09-01,NV-Las Vegas,125.74
2013-09-01,NY-New York,173.23
2013-09-01,OH-Cleveland,106.76
2013-09-01,OR-Portland,160.18
2013-09-01,TX-Dallas,132.5
2013-09-01,WA-Seattle,160.8
2013-09-01,Composite-10,179.97
2013-09-01,Composite-20,165.6
2013-09-01,National-US,159.77
2013-10-01,AZ-Phoenix,144.4
2013-10-01,CA-Los Angeles,214.65
2013-10-01,CA-San Diego,194.07
2013-10-01,CA-San Francisco,179.55
2013-10-01,CO-Denver,146.74
2013-10-01,DC-Washington,204.38
2013-10-01,FL-Miami,173.63
2013-10-01,FL-Tampa,154.4
2013-10-01,GA-Atlanta,113.7
2013-10-01,IL-Chicago,127.42
2013-10-01,MA-Boston,168.42
2013-10-01,MI-Detroit,94.77
2013-10-01,MN-Minneapolis,139.1
2013-10-01,NC-Charlotte,125.17
2013-10-01,NV-Las Vegas,127.23
2013-10-01,NY-New York,173.29
2013-10-01,OH-Cleveland,105.8
2013-10-01,OR-Portland,160.46
2013-10-01,TX-Dallas,132.4
2013-10-01,WA-Seattle,160.3
2013-10-01,Composite-10,180.29
2013-10-01,Composite-20,165.9
2013-10-01,National-US,159.65
2013-11-01,AZ-Phoenix,144.8
2013-11-01,CA-Los Angeles,214.79
2013-11-01,CA-San Diego,194.15
2013-11-01,CA-San Francisco,180.19
2013-11-01,CO-Denver,146.44
2013-11-01,DC-Washington,203.71
2013-11-01,FL-Miami,176.02
2013-11-01,FL-Tampa,154.7
2013-11-01,GA-Atlanta,113.3
2013-11-01,IL-Chicago,125.87
2013-11-01,MA-Boston,168.78
2013-11-01,MI-Detroit,94.72
2013-11-01,MN-Minneapolis,139.0
2013-11-01,NC-Charlotte,124.17
2013-11-01,NV-Las Vegas,128.0
2013-11-01,NY-New York,172.72
2013-11-01,OH-Cleveland,105.74
2013-11-01,OR-Portland,159.92
2013-11-01,TX-Dallas,132.5
2013-11-01,WA-Seattle,160.1
2013-11-01,Composite-10,180.2
2013-11-01,Composite-20,165.8
2013-11-01,National-US,159.47
2013-12-01,AZ-Phoenix,144.4
2013-12-01,CA-Los Angeles,214.84
2013-12-01,CA-San Diego,193.87
2013-12-01,CA-San Francisco,180.55
2013-12-01,CO-Denver,146.26
2013-12-01,DC-Washington,204.06
2013-12-01,FL-Miami,177.57
2013-12-01,FL-Tampa,155.23
2013-12-01,GA-Atlanta,113.3
2013-12-01,IL-Chicago,125.29
2013-12-01,MA-Boston,168.65
2013-12-01,MI-Detroit,94.6
2013-12-01,MN-Minneapolis,138.1
2013-12-01,NC-Charlotte,124.07
2013-12-01,NV-Las Vegas,128.53
2013-12-01,NY-New York,171.96
2013-12-01,OH-Cleveland,104.2
2013-12-01,OR-Portland,159.84
2013-12-01,TX-Dallas,132.8
2013-12-01,WA-Seattle,159.3
2013-12-01,Composite-10,180.07
2013-12-01,Composite-20,165.6
2013-12-01,National-US,159.39
2014-01-01,AZ-Phoenix,144.1
2014-01-01,CA-Los Angeles,214.23
2014-01-01,CA-San Diego,194.94
2014-01-01,CA-San Francisco,181.52
2014-01-01,CO-Denver,146.21
2014-01-01,DC-Washington,203.32
2014-01-01,FL-Miami,178.85
2014-01-01,FL-Tampa,155.79
2014-01-01,GA-Atlanta,113.2
2014-01-01,IL-Chicago,123.73
2014-01-01,MA-Boston,167.82
2014-01-01,MI-Detroit,93.92
2014-01-01,MN-Minneapolis,137.2
2014-01-01,NC-Charlotte,123.89
2014-01-01,NV-Las Vegas,129.93
2014-01-01,NY-New York,171.97
2014-01-01,OH-Cleveland,104.02
2014-01-01,OR-Portland,159.31
2014-01-01,TX-Dallas,132.6
2014-01-01,WA-Seattle,158.0
2014-01-01,Composite-10,179.94
2014-01-01,Composite-20,165.4
2014-01-01,National-US,159.48
2014-02-01,AZ-Phoenix,144.1
2014-02-01,CA-Los Angeles,215.25
2014-02-01,CA-San Diego,196.97
2014-02-01,CA-San Francisco,181.91
2014-02-01,CO-Denver,146.13
2014-02-01,DC-Washington,203.45
2014-02-01,FL-Miami,178.57
2014-02-01,FL-Tampa,154.63
2014-02-01,GA-Atlanta,112.6
2014-02-01,IL-Chicago,122.61
2014-02-01,MA-Boston,166.98
2014-02-01,MI-Detroit,93.42
2014-02-01,MN-Minneapolis,135.9
2014-02-01,NC-Charlotte,123.55
2014-02-01,NV-Las Vegas,129.85
2014-02-01,NY-New York,171.29
2014-02-01,OH-Cleveland,102.38
2014-02-01,OR-Portland,160.61
